2015-01-02T11:56:28, 71, 4.0
2015-01-02T12:07:36, 89, 186.0
2015-01-02T12:08:10, 60, 39.0
2015-01-02T12:11:10, 66, 102.0
2015-01-02T12:12:50, 61, 132.0
2015-01-02T12:21:59, 62, 146.0
2015-01-02T12:28:04, 75, 80.0
2015-01-02T12:28:16, 90, 58.0
2015-01-02T12:28:26, 73, 92.0
2015-01-02T12:32:25, 61, 181.0
2015-01-02T12:34:10, 68, 170.0
2015-01-02T12:42:14, 91, 169.0
2015-01-02T12:48:22, 79, 91.0
2015-01-02T12:49:40, 72, 37.0
2015-01-02T12:55:48, 85, 186.0
2015-01-02T12:58:43, 75, 94.0
2015-01-02T13:03:04, 60, 125.0
2015-01-02T13:03:38, 93, 194.0
2015-01-02T13:06:07, 73, 64.0
2015-01-02T13:07:58, 63, 1.11
2015-01-02T13:12:07, 87, 42.5
2015-01-02T13:12:39, 60, 70.0
2015-01-02T13:22:20, 61, 11.0
2015-01-02T13:24:03, 91, 112.0
2015-01-02T13:27:40, 68, 1.0
2015-01-02T13:29:36, 99, 107.0
2015-01-02T13:32:39, 62, 142.0
2015-01-02T13:34:45, 62, 148.0
2015-01-02T13:38:06, 72, 128.0
2015-01-02T13:39:26, 60, 15.0
2015-01-02T13:45:14, 93, 86.0
2015-01-02T13:46:10, 60, 104.0
2015-01-02T13:48:42, 67, 180.0
2015-01-02T13:49:18, 98, 74.0
2015-01-02T13:51:50, 71, 11.0
2015-01-02T13:51:55, 80, 99.0
2015-01-02T13:55:50, 84, 36.0
2015-01-02T13:57:04, 81, 64.83
2015-01-02T13:57:16, 60, 61.0
2015-01-02T13:58:21, 98, 130.0
2015-01-02T14:00:46, 61, 124.0
2015-01-02T14:01:26, 60, 94.0
2015-01-02T14:05:55, 98, 67.0
2015-01-02T14:10:32, 95, 113.0
2015-01-02T14:16, 60, 130.0
2015-01-02T14:18:08, 60, 148.0
2015-01-02T14:24:08, 65, 133.0
2015-01-02T14:24:44, 71, 123.0
2015-01-02T14:26:51, 72, 56.32
2015-01-02T14:31:10, 65, 196.0
2015-01-02T14:31:18, 81, 116.06
2015-01-02T14:36:39, 60, 138.0
2015-01-02T14:37:49, 68, 171.0
2015-01-02T14:49:29, 67, 106.0
2015-01-02T14:51:46, 65, 157.0
2015-01-02T14:53:22, 87, 13.0
2015-01-02T14:54:13, 72, 121.0
2015-01-02T14:57:27, 65, 6.0
2015-01-02T14:58:23, 60, 188.0
2015-01-02T15:07:14, 64, 188.0
2015-01-02T15:11:01, 71, 146.0
2015-01-02T15:11:55, 72, 67.47
2015-01-02T15:13:11, 78, 36.0
2015-01-02T15:22:38, 66, 158.0
2015-01-02T15:26:36, 60, 51.0
2015-01-02T15:27:36, 97, 54.0
2015-01-02T15:31:23, 76, 13.2
2015-01-02T15:32:29, 97, 73.0
2015-01-02T15:39:23, 76, 94.0
2015-01-02T15:45:37, 96, 58.0
2015-01-02T16:05:05, 77, 197.0
2015-01-02T16:09:31, 61, 162.0
2015-01-02T16:12, 60, 153.0
2015-01-02T16:14:15, 68, 74.0
2015-01-02T16:17:17, 61, 119.0
2015-01-02T16:20:44, 98, 186.0
2015-01-02T16:23:29, 66, 93.0
2015-01-02T16:33:17, 70, 97.97
2015-01-02T16:36:19, 60, 189.0
2015-01-02T16:37:21, 64, 70.0
2015-01-02T16:43:20, 86, 133.0
2015-01-02T16:43:50, 60, 132.0
2015-01-02T16:50:32, 76, 106.0
2015-01-02T16:59:34, 67, 4.76
2015-01-02T17:00:07, 92, 58.49
2015-01-02T17:04:41, 76, 167.0
2015-01-02T17:10:11, 62, 53.0
2015-01-02T17:11:22, 94, 46.0
2015-01-02T17:20:19, 90, 44.0
2015-01-02T17:25:58, 60, 123.0
2015-01-02T17:34:08, 80, 45.0
2015-01-02T17:43:50, 61, 101.0
2015-01-02T17:48:28, 93, 167.0
2015-01-02T17:49:13, 66, 61.0
2015-01-02T18:05:31, 88, 165.82
2015-01-02T18:09:47, 85, 118.0
2015-01-02T18:12:01, 61, 9.0
2015-01-02T18:15:51, 78, 6.0
2015-01-02T18:18:20, 70, 89.0
2015-01-02T18:18:47, 70, 123.0
2015-01-02T18:24:42, 63, 162.0
2015-01-02T18:27:40, 65, 173.0
2015-01-02T18:42:30, 83, 171.0
2015-01-02T18:48:28, 63, 165.0
2015-01-02T18:54:51, 69, 168.0
2015-01-02T18:56:34, 69, 43.0
2015-01-02T19:42:59, 94, 118.0
2015-01-02T19:51:03, 71, 158.0
2015-01-03T06:08:56, 62, 64.0
2015-01-03T07:08:55, 76, 84.0
2015-01-03T07:20:21, 80, 70.0
2015-01-03T07:42:50, 66, 195.0
2015-01-03T08:15:36, 79, 69.0
2015-01-03T08:24:28, 70, 144.0
2015-01-03T08:33:04, 69, 152.0
2015-01-03T08:35:50, 92, 28.0
2015-01-03T08:41:10, 64, 173.0
2015-01-03T09:01:15, 70, 23.0
2015-01-03T09:39:51, 93, 28.0
2015-01-03T09:46:20, 97, 170.0
2015-01-03T09:59:26, 72, 85.0
2015-01-03T10:09:14, 96, 100.0
2015-01-03T10:18:55, 69, 100.0
2015-01-03T10:40:50, 86, 168.0
2015-01-03T10:41:29, 61, 61.0
2015-01-03T11:01:41, 68, 116.0
2015-01-03T11:08:59, 61, 68.0
2015-01-03T11:10:14, 66, 197.0
2015-01-03T11:12:11, 86, 159.0
2015-01-03T11:25:30, 64, 154.0
2015-01-03T11:31:29, 63, 146.0
2015-01-03T11:33:25, 77, 180.0
2015-01-03T11:41:54, 85, 20.0
2015-01-03T11:42:36, 60, 41.0
2015-01-03T11:43:08, 80, 125.0
2015-01-03T11:44:15, 60, 127.0
2015-01-03T11:48:04, 60, 10.0
2015-01-03T11:50:17, 84, 13.0
2015-01-03T11:59:14, 93, 121.0
2015-01-03T12:00:12, 62, 75.0
2015-01-03T12:25:47, 81, 138.0
2015-01-03T12:48:54, 60, 147.0
2015-01-03T12:51:05, 87, 84.84
2015-01-03T12:56:52, 66, 21.0
2015-01-03T13:00:44, 66, 40.0
2015-01-03T13:02:19, 74, 10.0
2015-01-03T13:04:32, 62, 74.0
2015-01-03T13:14:53, 91, 101.0
2015-01-03T13:38:33, 91, 61.0
2015-01-03T13:39:14, 64, 118.0
2015-01-03T13:41:29, 70, 143.53
2015-01-03T13:44:47, 96, 115.0
2015-01-03T13:45:50, 95, 77.0
2015-01-03T13:48:24, 95, 66.0
2015-01-03T13:50:26, 62, 137.01
2015-01-03T13:53:21, 76, 116.82
2015-01-03T13:57:31, 62, 145.04
2015-01-03T13:58:33, 83, 94.0
2015-01-03T14:00:22, 87, 105.0
2015-01-03T14:03:18, 99, 53.0
2015-01-03T14:04:41, 61, 61.0
2015-01-03T14:13:17, 90, 151.0
2015-01-03T14:33:24, 84, 86.0
2015-01-03T14:34:09, 95, 3.0
2015-01-03T14:38:39, 64, 148.45
2015-01-03T14:50:46, 64, 129.0
2015-01-03T15:01:06, 83, 75.0
2015-01-03T15:07:32, 65, 188.0
2015-01-03T15:18:36, 90, 3.0
2015-01-03T15:20:28, 63, 8.0
2015-01-03T15:23:38, 60, 3.0
2015-01-03T15:23:38, 61, 4.0
2015-01-03T15:27:30, 60, 118.44
2015-01-03T15:39:15, 75, 149.0
2015-01-03T15:41:54, 79, 121.88
2015-01-03T15:43:36, 91, 127.0
2015-01-03T15:48:28, 95, 24.0
2015-01-03T15:56:44, 60, 112.0
2015-01-03T16:01:22, 61, 139.7
2015-01-03T16:11:49, 94, 199.0
2015-01-03T16:33:43, 61, 120.59
2015-01-03T16:38:21, 90, 103.0
2015-01-03T16:42:33, 60, 127.0
2015-01-03T16:46:39, 81, 130.0
2015-01-03T16:49:03, 70, 180.0
2015-01-03T16:50:19, 86, 46.0
2015-01-03T17:03, 72, 59.0
2015-01-03T17:09:56, 70, 107.0
2015-01-03T17:14:05, 63, 80.0
2015-01-03T17:17:32, 60, 143.0
2015-01-03T17:22:39, 79, 1.0
2015-01-03T17:23:43, 65, 74.0
2015-01-03T17:28:40, 99, 124.0
2015-01-03T17:29:05, 93, 15.0
2015-01-03T17:30:28, 89, 198.0
2015-01-03T17:46:49, 61, 142.0
2015-01-03T17:58:24, 74, 7.0
2015-01-03T18:04:16, 80, 29.6
2015-01-03T18:30:05, 60, 110.0
2015-01-03T18:47:08, 61, 78.0
2015-01-03T18:56:22, 62, 104.0
2015-01-03T18:56:40, 60, 39.85
2015-01-03T19:11:24, 62, 97.0
2015-01-03T19:18:01, 60, 137.0
2015-01-03T19:20:48, 85, 32.0
2015-01-03T19:28:02, 60, 137.0
2015-01-03T19:37:52, 60, 101.0
2015-01-03T19:52:33, 60, 162.0
2015-01-04T06:36:14, 85, 59.0
2015-01-04T07:26:19, 64, 157.0
2015-01-04T07:34:58, 63, 37.0
2015-01-04T08:15:34, 82, 137.63
2015-01-04T08:16:24, 71, 174.0
2015-01-04T08:30:11, 65, 32.0
2015-01-04T08:33:43, 67, 110.0
2015-01-04T08:34:11, 62, 116.0
2015-01-04T08:39:36, 86, 111.0
2015-01-04T08:47:55, 69, 39.0
2015-01-04T09:02:28, 62, 2.0
2015-01-04T09:05:42, 60, 163.75
2015-01-04T09:17:35, 70, 97.0
2015-01-04T09:20:48, 61, 40.19
2015-01-04T09:25:27, 79, 11.0
2015-01-04T09:48:42, 66, 178.0
2015-01-04T09:51, 98, 6.0
2015-01-04T09:53:12, 74, 163.0
2015-01-04T10:00:06, 70, 13.0
2015-01-04T11:13:11, 73, 55.73
2015-01-04T11:20:01, 70, 170.0
2015-01-04T11:45:58, 60, 140.0
2015-01-04T11:55:20, 69, 9.0
2015-01-04T12:14:19, 62, 62.0
2015-01-04T12:16:30, 66, 194.0
2015-01-04T12:17:27, 62, 93.0
2015-01-04T13:12:35, 64, 80.0
2015-01-04T13:13:09, 95, 171.0
2015-01-04T13:16:08, 62, 46.0
2015-01-04T13:46:12, 87, 9.0
2015-01-04T13:51:40, 82, 70.0
2015-01-04T14:10:32, 84, 43.0
2015-01-04T14:14:22, 91, 67.0
2015-01-04T14:16:25, 91, 36.0
2015-01-04T14:19:41, 66, 91.0
2015-01-04T15:02:40, 61, 87.0
2015-01-04T15:16:59, 64, 67.0
2015-01-04T15:27:52, 78, 28.0
2015-01-04T15:49:16, 76, 147.0
2015-01-04T15:51:42, 75, 17.26
2015-01-04T16:04:42, 60, 145.0
2015-01-04T16:12:19, 77, 134.0
2015-01-04T16:13:21, 96, 0.0
2015-01-04T16:21:53, 72, 6.0
2015-01-04T16:22:18, 82, 108.6
2015-01-04T16:32:30, 72, 193.27
2015-01-04T16:36:52, 65, 183.0
2015-01-04T16:52:11, 65, 165.0
2015-01-04T16:54:16, 79, 55.07
2015-01-04T16:54:50, 72, 91.0
2015-01-04T17:07:07, 82, 92.0
2015-01-04T17:18:23, 86, 145.0
2015-01-04T17:29:50, 87, 66.0
2015-01-04T17:43:44, 95, 10.0
2015-01-04T17:48:38, 67, 112.0
2015-01-04T18:05:12, 74, 156.0
2015-01-04T18:13:02, 90, 157.0
2015-01-04T18:20:39, 76, 32.0
2015-01-04T18:28:15, 66, 26.0
2015-01-04T18:37:53, 60, 174.0
2015-01-04T19:15:27, 63, 193.0
2015-01-04T19:17:54, 69, 124.0
2015-01-04T19:40:30, 62, 131.0
2015-01-04T19:58:28, 73, 135.0
2015-01-05T07:20:08, 96, 172.0
2015-01-05T07:39:33, 69, 130.0
2015-01-05T07:41:01, 66, 84.0
2015-01-05T07:49:06, 92, 137.0
2015-01-05T07:54:42, 64, 152.0
2015-01-05T08:00:26, 64, 61.72
2015-01-05T08:06:27, 88, 154.0
2015-01-05T08:06:47, 93, 3.0
2015-01-05T08:12:51, 64, 170.0
2015-01-05T08:23:45, 63, 79.0
2015-01-05T08:24:55, 62, 119.0
2015-01-05T08:25:57, 81, 91.0
2015-01-05T08:33:11, 60, 149.85
2015-01-05T08:36:38, 79, 118.17
2015-01-05T08:50:18, 99, 108.0
2015-01-05T08:54:27, 69, 157.0
2015-01-05T08:59:30, 74, 153.0
2015-01-05T09:03:49, 68, 198.0
2015-01-05T09:11:44, 62, 16.0
2015-01-05T09:12:53, 64, 45.0
2015-01-05T09:14:45, 61, 103.0
2015-01-05T09:19:05, 64, 162.0
2015-01-05T09:24:54, 75, 154.0
2015-01-05T09:26:42, 60, 92.0
2015-01-05T09:30:14, 90, 114.0
2015-01-05T09:32:16, 60, 179.0
2015-01-05T09:33:23, 63, 182.0
2015-01-05T09:34:22, 67, 126.0
2015-01-05T09:35:49, 64, 162.0
2015-01-05T09:53:02, 75, 63.0
2015-01-05T09:55:09, 69, 39.0
2015-01-05T09:56:02, 63, 9.0
2015-01-05T09:59:41, 77, 186.0
2015-01-05T10:00:22, 78, 101.0
2015-01-05T10:02:55, 60, 6.0
2015-01-05T10:06:39, 76, 90.0
2015-01-05T10:16:21, 62, 142.0
2015-01-05T10:17:09, 89, 75.0
2015-01-05T10:18:37, 80, 29.0
2015-01-05T10:29:14, 75, 170.8
2015-01-05T10:30:10, 86, 2.0
2015-01-05T10:31:05, 60, 178.69
2015-01-05T10:40:03, 62, 76.93
2015-01-05T10:43:49, 60, 130.0
2015-01-05T10:48:16, 60, 154.01
2015-01-05T10:49:13, 92, 29.0
2015-01-05T10:53:50, 73, 99.0
2015-01-05T10:54:49, 63, 91.0
2015-01-05T10:56:24, 60, 3.0
2015-01-05T10:56:57, 93, 101.91
2015-01-05T10:58:27, 71, 83.0
2015-01-05T11:08:38, 96, 85.0
2015-01-05T11:09:30, 64, 113.0
2015-01-05T11:12:43, 95, 172.0
2015-01-05T11:14:07, 90, 166.0
2015-01-05T11:22:40, 80, 157.0
2015-01-05T11:23:17, 63, 169.0
2015-01-05T11:29:48, 64, 143.0
2015-01-05T11:31:17, 72, 94.0
2015-01-05T11:33:04, 61, 148.69
2015-01-05T11:36:50, 60, 147.0
2015-01-05T11:46:43, 69, 199.0
2015-01-05T12:00:52, 87, 148.0
2015-01-05T12:05:07, 88, 164.0
2015-01-05T12:07:38, 88, 69.19
2015-01-05T12:48:12, 60, 173.0
2015-01-05T12:51:36, 60, 39.44
2015-01-05T12:54:18, 61, 2.0
2015-01-05T13:01:28, 62, 170.42
2015-01-05T13:03:33, 99, 56.0
2015-01-05T13:04:41, 80, 33.58
2015-01-05T13:06:41, 62, 183.25
2015-01-05T13:07:28, 67, 107.0
2015-01-05T13:19:54, 65, 81.0
2015-01-05T13:20:52, 69, 107.0
2015-01-05T13:24:57, 63, 110.0
2015-01-05T13:35:02, 94, 118.0
2015-01-05T13:40:55, 62, 144.0
2015-01-05T13:44:22, 78, 43.0
2015-01-05T13:44:55, 66, 128.0
2015-01-05T13:45:03, 60, 179.0
2015-01-05T13:54:06, 73, 135.0
2015-01-05T13:55:37, 87, 187.0
2015-01-05T13:57:07, 66, 132.0
2015-01-05T13:57:32, 68, 45.0
2015-01-05T13:57:35, 60, 102.0
2015-01-05T14:10:27, 98, 46.0
2015-01-05T14:10:47, 76, 0.0
2015-01-05T14:14:02, 61, 41.0
2015-01-05T14:21:56, 60, 82.0
2015-01-05T14:23:29, 64, 8.0
2015-01-05T14:29:23, 83, 195.67
2015-01-05T14:29:39, 60, 46.98
2015-01-05T14:33:20, 64, 147.0
2015-01-05T14:39:11, 80, 6.0
2015-01-05T14:39:46, 96, 0.0
2015-01-05T14:40:13, 73, 130.0
2015-01-05T14:41:17, 89, 194.0
2015-01-05T15:03:24, 98, 18.0
2015-01-05T15:06:18, 64, 161.58
2015-01-05T15:07:09, 63, 51.0
2015-01-05T15:10:34, 96, 134.0
2015-01-05T15:14:55, 66, 24.0
2015-01-05T15:26:15, 63, 185.0
2015-01-05T15:35:07, 63, 167.0
2015-01-05T15:36:25, 60, 47.0
2015-01-05T15:40:56, 76, 65.0
2015-01-05T15:47:30, 61, 158.0
2015-01-05T15:47:46, 76, 104.0
2015-01-05T15:51:08, 78, 74.59
2015-01-05T15:53:43, 84, 177.0
2015-01-05T16:02:28, 68, 140.0
2015-01-05T16:08:50, 66, 21.36
2015-01-05T16:14:33, 82, 75.0
2015-01-05T16:22:23, 82, 154.0
2015-01-05T16:29:32, 60, 138.32
2015-01-05T16:34:03, 74, 73.0
2015-01-05T16:49:24, 67, 63.0
2015-01-05T16:52:06, 66, 128.0
2015-01-05T16:54:55, 90, 5.0
2015-01-05T16:56:37, 60, 6.0
2015-01-05T17:01:22, 63, 96.0
2015-01-05T17:13:40, 71, 147.17
2015-01-05T17:17:45, 60, 194.96
2015-01-05T17:24:25, 72, 82.0
2015-01-05T17:36:29, 69, 147.0
2015-01-05T17:36:58, 85, 137.0
2015-01-05T17:41:35, 63, 140.0
2015-01-05T17:45:29, 68, 140.0
2015-01-05T17:53:29, 61, 2.0
2015-01-05T18:23:42, 60, 31.0
2015-01-05T18:25:04, 95, 140.0
2015-01-05T18:27:45, 82, 77.0
2015-01-05T18:30:54, 69, 128.0
2015-01-05T18:31:03, 73, 43.0
2015-01-05T18:37:06, 82, 31.0
2015-01-05T18:44:26, 90, 127.54
2015-01-05T18:45:37, 76, 147.0
2015-01-05T18:47:04, 79, 100.0
2015-01-05T18:48:22, 71, 88.0
2015-01-05T18:49:15, 85, 165.14
2015-01-05T19:26:16, 97, 151.0
2015-01-05T19:32:30, 66, 61.0
2015-01-05T19:51:52, 93, 188.0
2015-01-06T06:04:49, 81, 103.0
2015-01-06T06:25:46, 74, 113.56
2015-01-06T06:42:52, 60, 146.98
2015-01-06T06:48:34, 61, 71.0
2015-01-06T06:58:23, 71, 9.0
2015-01-06T07:19:16, 60, 134.0
2015-01-06T07:23:09, 76, 93.0
2015-01-06T07:37:48, 73, 119.0
2015-01-06T07:39:26, 60, 152.0
2015-01-06T07:49:19, 68, 40.0
2015-01-06T07:58:35, 60, 133.0
2015-01-06T08:04:35, 80, 106.0
2015-01-06T08:08:31, 78, 60.0
2015-01-06T08:17:19, 60, 153.0
2015-01-06T08:18:16, 73, 118.59
2015-01-06T08:42:39, 88, 76.0
2015-01-06T08:47:02, 60, 104.0
2015-01-06T08:49:11, 64, 130.0
2015-01-06T08:50:29, 63, 179.0
2015-01-06T09:01:34, 64, 91.0
2015-01-06T09:04:54, 63, 2.0
2015-01-06T09:08:13, 60, 28.0
2015-01-06T09:11:36, 85, 56.0
2015-01-06T09:11:47, 89, 11.0
2015-01-06T09:26:39, 67, 97.0
2015-01-06T09:27:51, 73, 178.0
2015-01-06T09:34:23, 65, 171.0
2015-01-06T09:38:12, 63, 60.0
2015-01-06T09:44:11, 61, 195.0
2015-01-06T09:47:07, 69, 124.14
2015-01-06T09:51:57, 62, 131.0
2015-01-06T09:53:03, 70, 138.0
2015-01-06T09:58:48, 61, 145.1
2015-01-06T10:04:55, 61, 69.0
2015-01-06T10:05:54, 60, 152.0
2015-01-06T10:06:33, 61, 60.0
2015-01-06T10:11:05, 65, 51.0
2015-01-06T10:18:18, 69, 133.0
2015-01-06T10:29:25, 92, 115.0
2015-01-06T10:31:32, 83, 118.0
2015-01-06T10:34:07, 85, 179.0
2015-01-06T10:36:42, 69, 37.0
2015-01-06T10:40, 89, 95.0
2015-01-06T10:40:47, 60, 165.93
2015-01-06T10:45:33, 73, 184.0
2015-01-06T10:52:02, 92, 126.0
2015-01-06T10:52:09, 64, 91.0
2015-01-06T10:52:40, 73, 74.0
2015-01-06T10:56:09, 80, 139.0
2015-01-06T10:59:35, 64, 128.0
2015-01-06T11:02:20, 65, 150.0
2015-01-06T11:02:38, 86, 185.0
2015-01-06T11:04:18, 85, 86.0
2015-01-06T11:04:50, 94, 83.0
2015-01-06T11:06:20, 76, 104.0
2015-01-06T11:09:06, 70, 121.0
2015-01-06T11:09:29, 74, 49.0
2015-01-06T11:21:14, 79, 186.0
2015-01-06T11:21:31, 73, 190.0
2015-01-06T11:33:44, 63, 90.0
2015-01-06T11:39:31, 65, 134.03
2015-01-06T11:39:50, 60, 61.0
2015-01-06T11:40:46, 74, 83.0
2015-01-06T11:41:32, 71, 170.0
2015-01-06T11:42:08, 74, 146.0
